Date,Net_Worth,Regime,Confidence,Action,Agent_0_Act,Agent_1_Act,Agent_2_Act
2022-07-14,6878.546921597485,2,0.99,-0.886155144572258,1.0,1.0,-0.9052072167396545
2022-07-15,6915.969800290153,0,0.99,0.9901739940047264,1.0,1.0,-0.965201199054718
2022-07-18,7088.895952471364,2,0.99,-0.7594898837804794,1.0,1.0,-0.7772625088691711
2022-07-19,7054.057368004598,2,0.99,-0.8334943372011184,1.0,1.0,-0.8520144820213318
2022-07-20,6994.061193586433,2,0.99,-0.8157857978343963,1.0,1.0,-0.8341270685195923
2022-07-21,7034.364247615271,0,0.99,0.9905949825048447,1.0,1.0,-0.8810034990310669
2022-07-22,7042.825133849701,1,0.99,0.9912310230731964,1.0,1.0,-0.7537953853607178
2022-07-25,6960.226250734129,0,0.99,0.9905072170495987,1.0,1.0,-0.8985565900802612
2022-07-26,7127.234219139582,2,0.99,-0.7347799742221832,1.0,1.0,-0.7523030042648315
2022-07-27,7060.503136598225,2,0.99,-0.8817263722419738,1.0,1.0,-0.9007337093353271
2022-07-28,6969.709720940518,2,0.99,-0.8864302426576615,1.0,1.0,-0.9054850935935974
2022-07-29,6974.924210716169,0,0.99,0.9905888003110885,1.0,1.0,-0.8822399377822876
2022-08-01,6929.337321171877,0,0.99,0.991196964085102,1.0,1.0,-0.7606071829795837
2022-08-02,7024.276458343309,2,0.99,-0.8294324803352355,1.0,1.0,-0.8479115962982178
2022-08-03,7015.428639281056,1,0.99,0.9904422664642334,1.0,1.0,-0.9115467071533203
2022-08-04,7003.682632275719,1,0.99,0.9908975961804389,1.0,1.0,-0.8204807639122009
2022-08-05,6995.624370954479,1,0.99,0.9909577971696854,1.0,1.0,-0.8084405660629272
2022-08-08,6968.094020367191,0,0.99,0.9906135296821594,1.0,1.0,-0.8772940635681152
2022-08-09,7100.597692301546,2,0.99,-0.8004835110902786,1.0,1.0,-0.8186702132225037
2022-08-10,7087.884107738856,1,0.99,0.9900114744901657,1.0,1.0,-0.9977051019668579
